product_id,name,size,category,price,image,timestamp,quantity,created_at,description,weight,width,height,length
3dee4685-4764-4f31-a09f-3f8e31d7f86d,T-shirt ,M,Gola alta,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771386908/shopnaw_products/1000140249_ac139178-194f-48d7-8255-b57fc9704f33.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 03:55:09.34188,"",0.300,11,2,16
b57b6f80-4f08-42a7-bb30-af7acbbc000e,T-shirt ,M,Gola alta,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771386934/shopnaw_products/1000140248_a74e46a6-6f45-473e-9e5b-8a333b750052.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 03:55:35.358713,"",0.300,11,2,16
e8577412-69d2-4eac-9cad-0e5a94876670,T-shirt ,M,Tradicional ,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771387075/shopnaw_products/1000140270_fa11e2d2-8eb2-41a9-bc6e-eea54fe2effe.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 03:57:55.6235,"",0.300,11,2,16
f3a1c3f1-2e90-4ce6-ad47-71415e9fedf8,T-shirt ,M,Tradicional ,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771387100/shopnaw_products/1000140268_bfc5d557-9c64-449b-9a18-38fefb1c6e65.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 03:58:21.446124,"",0.300,11,2,16
c4cf0271-623c-4cf8-9f11-ae077d48f78f,T-shirt ,M,Tradicional ,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771387128/shopnaw_products/1000140267_e33ab18d-ce8f-419a-806c-42672a1c8225.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 03:58:48.482793,"",0.300,11,2,16
3a856f15-cc8b-426a-9a79-48320a83de48,T-shirt ,M,Tradicional ,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771387158/shopnaw_products/1000140265_2ca63e18-051e-43eb-9dc9-7f02002360b8.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 03:59:19.367043,"",0.300,11,2,16
3c46d773-d3ad-4c3d-a07d-4d12e61470a8,T-shirt ,M,Tradicional ,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771387183/shopnaw_products/1000140282_a8c001d6-39a5-4e8b-b4c2-3af9f9c046eb.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 03:59:44.7507,"",0.300,11,2,16
7d2f6fa4-2f3f-404a-a4c1-0f241388bf89,T-shirt ,M,Tradicional ,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771387237/shopnaw_products/1000140271_9d62630f-052e-4835-b72c-0fe00ef0d363.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:00:38.533227,"",0.300,11,2,16
559a7953-7b83-4c4a-a05b-d336e85dcc51,T-shirt ,M,Tradicional ,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771387271/shopnaw_products/1000140269_f28ffa94-b2b5-423d-82f0-5d2def4e4370.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:01:11.749118,"",0.300,11,2,16
0caa09dd-d8ae-4c00-9bb1-9fae6963a400,Vestido ,M,Vestido,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771387275/shopnaw_products/IMG4139_e73ac504-60c5-4223-aac1-d12de95a385b.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:01:17.611866,"",0.300,11,2,16
eec5f9aa-1090-4284-ab52-409910319c88,T-shirt ,M,Tradicional ,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771387292/shopnaw_products/1000140266_b51022ca-6d32-45b5-967b-6216a18705be.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:01:33.249236,"",0.300,11,2,16
3be1aa4b-7b11-4fdb-a431-ee6132acfae2,T-shirt ,M,Tradicional ,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771387314/shopnaw_products/IMG4140_c2465831-24e4-4922-b104-1937e4ca6b21.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:01:54.756386,"",0.300,11,2,16
e693afba-d952-480e-9501-9db868ae5af3,T-shirt ,M,Tradicional ,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771387352/shopnaw_products/1000140290_d2b26b40-b98d-4ab8-a545-29d8a4e65c21.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:02:33.241292,"",0.300,11,2,16
8809cef0-0ffb-4ef3-9e19-0db711a451ef,T-shirt ,M,Tradicional ,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771387375/shopnaw_products/1000140294_dbc3be18-339b-4703-8d90-0987bee8b06d.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:02:55.770036,"",0.300,11,2,16
3a4590ca-ceda-4897-bd4f-3ca059728c98,T-shirt ,M,Tradicional ,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771387396/shopnaw_products/1000140293_60429f83-07af-42d4-9442-88e592df67d2.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:03:17.168018,"",0.300,11,2,16
59085cf3-1c16-49db-aa05-812fff6ec4aa,T-shirt ,M,Tradicional ,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771387418/shopnaw_products/1000140292_a6830569-b5e3-41ff-bbaf-752bd858201e.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:03:38.552076,"",0.300,11,2,16
b9c0aaa0-a938-40ca-995a-2b0ab9c5c14a,T-shirt ,M,Tradicional ,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771387448/shopnaw_products/IMG4142_6a80b12c-410f-43fb-8d68-02cb27acb78a.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:04:09.269376,"",0.300,11,2,16
e5b3d534-cc14-4356-8da8-e355f8d94d11,T-shirt ,M,Tradicional ,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771387455/shopnaw_products/1000140291_28310f8a-524f-46af-b379-822be2d4c922.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:04:15.967372,"",0.300,11,2,16
7a9247d1-ba17-45b7-9621-c21dae9b7a52,T-shirt ,M,Tradicional ,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771387479/shopnaw_products/1000140289_c2e60455-4409-4b8e-9a19-7691c266bc06.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:04:39.919413,"",0.300,11,2,16
da72789a-2503-4150-916e-32198733be31,T-shirt ,M,Tradicional ,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771387482/shopnaw_products/IMG4141_0ff72fdd-ffea-451c-ac08-a2672ed6758d.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:04:43.922676,"",0.300,11,2,16
e94b2c7f-b7bb-4952-8150-56695654ab6d,T-shirt ,M,Tradicional ,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771387519/shopnaw_products/IMG4140_9803227d-42ee-41b1-b7fb-a3509fbfada7.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:05:20.791578,"",0.300,11,2,16
4fe766fc-9ca1-4809-9a50-dc55117d68e6,T-shirt ,G,Tradicional ,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771388522/shopnaw_products/IMG4178_63defb6b-dcab-48a9-b945-aab372bac452.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:22:02.688387,"",0.300,11,2,16
f117aec6-2cee-4020-a077-8d9b66e4f720,T-shirt ,M,Max,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771387678/shopnaw_products/IMG4150_420033fd-ce1f-4e4f-b575-7a9b89d1540e.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:07:59.037345,"",0.300,11,2,16
2dc3e34f-5038-4246-b0d7-ea5123c461d5,T-shirt ,P,Tradicional ,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771387830/shopnaw_products/IMG4159_e6d49cdb-e72b-4ae4-8b92-2fca79ca675c.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:10:31.317621,"",0.300,11,2,16
209d557f-10d3-4557-b857-0b3def6335ba,T-shirt ,P,Tradicional ,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771387862/shopnaw_products/IMG4158_af5e3377-b759-4fa2-9547-bb9f76a5b5ae.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:11:03.483237,"",0.300,11,2,16
976c413a-2cb7-4364-9834-219470cb7032,T-shirt ,M,Tradicional ,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771387950/shopnaw_products/1000140311_50a2e1b9-8483-4db3-b80a-824d70703b8d.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:12:31.373296,"",0.300,11,2,16
de9ba3fa-1056-4f63-bbc2-fe4674de20d5,T-shirt ,G,Regata,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771387990/shopnaw_products/IMG4160_0dd21ea0-9919-4d82-a3f0-56c9ed7ff0a9.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:13:12.106446,"",0.300,11,2,16
e45a012c-00be-400a-a9fd-e5f40ea0ebc1,T-shirt ,G,Regata,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771388033/shopnaw_products/IMG4161_240ee713-8b0b-4b7b-96b3-2389aa8c5e9a.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:13:53.995359,"",0.300,11,2,16
d4e6e8b1-112d-4efc-b9cb-6b8195a53052,T-shirt ,G,Regata,44,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771388120/shopnaw_products/IMG4164_685f430a-97e8-4d52-b394-07e435aa9f07.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:15:20.93098,"",0.300,11,2,16
489e3a50-413c-4845-838b-0d17c0921019,T-shirt ,G,Gola alta,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771388155/shopnaw_products/IMG4171_73186959-54f3-4078-b94a-768829ae3b89.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:15:55.650269,"",0.300,11,2,16
a842a960-e280-49e8-bcfc-5686e5001fbd,T-shirt ,G,Gola alta,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771388189/shopnaw_products/IMG4170_686022c9-a2d8-438c-8dbb-b10e2b13f127.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:16:30.080572,"",0.300,11,2,16
8e5cfb88-3c96-414d-b769-4791938d3282,T-shirt ,G,Gola alta,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771388271/shopnaw_products/IMG4169_01364d2f-bef4-4b54-90fe-845b7422b06c.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:17:51.714348,"",0.300,11,2,16
9b81dff0-d716-46b4-8362-9cf404d82acb,T-shirt ,G,Gola alta,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771388307/shopnaw_products/IMG4167_a8b5233c-0bb9-49e8-913b-79cf7bc1dfd2.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:18:27.838409,"",0.300,11,1,16
66cb294d-a1de-4d0c-b863-6166df3217b6,T-shirt ,G,Gola alta,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771388350/shopnaw_products/IMG4166_0040485c-fc6b-4752-add4-9dd46cc7c50d.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:19:11.820335,"",0.300,11,2,16
dc409f20-7ffb-4b31-89dc-be490a1aa2e0,T-shirt ,G,Tradicional ,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771388600/shopnaw_products/IMG4175_83b1f9a8-9458-4d13-b861-7e764c32dc05.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:23:21.149622,"",0.300,11,2,16
070e33cd-b754-424f-aba3-9db03cf5f97f,T-shirt ,M,Tradicional ,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771388613/shopnaw_products/1000140310_b7b4e5fc-e5aa-4424-87ed-301df0d8086c.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:23:33.659445,"",0.300,11,2,16
29e8a91f-e2d0-44a8-b1df-4e589c541aa5,T-shirt,G,Tradicional ,44,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771388631/shopnaw_products/IMG4174_05fa9e9f-4d44-4544-b8bf-0fddad15172d.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:23:52.111224,"",0.300,11,2,16
d8f1cfc9-eaec-4267-8669-1cbb5c675f82,T-shirt ,M,Tradicional ,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771388634/shopnaw_products/1000140309_25970c0a-1b28-43a0-868b-47b880a9a617.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:23:54.977701,"",0.300,11,2,16
0b3378ca-afa0-4a9c-b113-0237ece6c28a,T-shirt ,M,Tradicional ,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771388658/shopnaw_products/1000140308_74885ae8-b17e-403f-8b0f-37bbd82b8e66.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:24:18.65934,"",0.300,11,2,16
6643e129-98ed-490d-8948-0788a1d79169,T-shirt ,G,Tradicional ,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771388661/shopnaw_products/IMG4173_d80e01be-d6d1-4859-a19c-ae4603356608.png,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:24:22.206576,"",0.300,11,2,16
c15df7d3-fe46-4f50-973f-cb766e11bbd8,T-shirt ,M,Tradicional ,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771388681/shopnaw_products/1000140307_8b1de3ed-2043-4b11-b3e9-8547988b4af5.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:24:41.696777,"",0.300,11,2,16
8251c02c-cc5f-49f6-80f0-ab55456976d4,T-shirt ,G,Vestido,80,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771389416/shopnaw_products/IMG4207_09cb6d02-384b-4ff5-b892-b369b69af776.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:36:57.133299,"",0.300,11,2,16
a03aba53-13e5-4f4c-8bf5-2ce73c181a56,Vestido ,G,Vestido,80,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771389457/shopnaw_products/IMG4208_5645a2f1-0021-4e62-bffa-430512eebb52.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:37:37.598478,"",0.300,11,2,16
0dc59a71-8c83-4447-ba40-16d44b1b3529,Vestido ,G,Vestido,80,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771389489/shopnaw_products/IMG4209_639affef-731b-49dc-a988-0ae08de53a54.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:38:10.237293,"",0.300,11,2,16
349dd1a6-4f39-4861-8f6e-a6fa94bfc490,Vestido ,G,Vestido,80,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771389617/shopnaw_products/IMG4210_30b1850d-0207-4941-9bac-39dff56882ae.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:40:18.00852,"",0.300,11,2,16
a91bf752-7772-46d2-a293-f3b8cd58efb9,Vestido,G,Vestido,80,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771389676/shopnaw_products/IMG4211_126c1513-d5d1-411f-bc8a-ff4070214712.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:41:17.064072,"",0.300,11,2,16
a0572de8-159b-4438-894f-2a640c216bd3,Vestido ,G,Vestido,80,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771389706/shopnaw_products/IMG4212_5107fe78-b2a3-4950-af70-3e9cfae17f81.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:41:46.795612,"",0.300,11,2,16
069a85d1-64fb-4883-8ebf-82feaab5eb93,T-shirt ,G,Tradicional ,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771389734/shopnaw_products/1000140327_cf322439-b579-4d1c-b292-8c6b861d678f.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:42:14.743827,"",0.300,11,2,16
aaa67fe2-4bd2-4667-891e-e89c82589abb,T-shirt ,G,Muscle,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771389754/shopnaw_products/IMG4213_5a783a31-a557-4ab7-a5a1-50553c861832.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:42:35.312467,"",0.300,11,2,16
091fa8cb-c8a9-47b1-888f-8e1da62a6ecb,T-shirt ,G,Tradicional ,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771389777/shopnaw_products/1000140331_6de759c6-f181-4651-8084-6a5c6fc49ad3.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:42:57.994048,"",0.300,11,2,16
0c3e832f-88c6-4bf2-8b57-3453ca4f4e25,T-shirt ,G,Muscle,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771389786/shopnaw_products/IMG4214_14e570a1-9a57-4808-89a0-e4bc3b07016a.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:43:07.07902,"",0.300,11,2,16
afb21ff4-ddf4-47ba-9dbe-4cd4040e86ff,T-shirt ,G,Tradicional ,45,https://res.cloudinary.com/dkv36tk2k/image/upload/v1771389803/shopnaw_products/1000140334_dc0f0ba9-0d64-42b7-ad99-05ce2e31720a.jpg,2026-02-08 04:54:48.144371+00,1,2026-02-18 04:43:24.135758,"",0.300,11,2,16
